Raw,Time,Amplitude
b'62',7.3584687,98
b'19',7.3585037,25
b'78',7.3585388,120
b'21',7.358574,33
b'A7',7.3586088,167
b'92',7.3586432,146
b'1A',7.3586774,26
b'7B',7.3587119,123
b'20',7.358746,32
b'A7',7.35878,167
b'C2',7.3588142,194
b'0A',7.3588887,10
b'7D',7.3589243,125
b'1F',7.3589603,31
b'A7',7.358996,167
b'E1',7.3590331,225
b'FA',7.3590779,250
b'83',7.3591145,131
b'1B',7.3591514,27
b'A8',7.3591877,168
b'31',7.359227,49
b'BA',7.3624609,186
b'83',7.3625897,131
b'1A',7.3626325,26
b'98',7.3626754,152
b'41',7.3627117,65
b'99',7.3627469,153
b'83',7.3627813,131
b'18',7.3628375,24
b'88',7.3628903,136
b'31',7.3629265,49
b'78',7.3629627,120
b'83',7.3629986,131
b'16',7.3630343,22
b'78',7.3630702,120
b'31',7.3631056,49
b'51',7.3631409,81
b'05',7.363176,5
b'1B',7.3632112,27
b'4D',7.3632462,77
b'3D',7.3632813,61
b'B5',7.3633162,181
b'03',7.3633513,3
b'CB',7.3633865,203
b'53',7.3634218,83
b'3B',7.366503,59
b'B5',7.366681,181
b'53',7.3667186,83
b'AB',7.366754,171
b'60',7.366788,96
b'32',7.3668445,50
b'B6',7.3668966,182
b'33',7.3669346,51
b'1C',7.3669699,28
b'64',7.3670051,100
b'30',7.3670414,48
b'C6',7.3670765,198
b'72',7.3671113,114
b'FC',7.3671466,252
b'69',7.3671819,105
b'2F',7.3672171,47
b'C6',7.3672607,198
b'A2',7.3672959,162
b'DC',7.367331,220
b'6C',7.3673661,108
b'2D',7.3674011,45
b'C6',7.3674362,198
b'D2',7.3674711,210
b'7B',7.3675059,123
b'74',7.3706053,116
b'26',7.3707835,38
b'B7',7.3708212,183
b'52',7.3708952,82
b'5A',7.3709361,90
b'75',7.3709724,117
b'23',7.3710078,35
b'A7',7.3710442,167
b'62',7.3710792,98
b'29',7.3711147,41
b'76',7.3711502,118
b'20',7.3711855,32
b'97',7.3712219,151
b'61',7.3712578,97
b'F8',7.3712933,248
b'76',7.3713286,118
b'1E',7.3713718,30
b'87',7.3714077,135
b'61',7.371443,97
b'D7',7.3714792,215
b'7B',7.3715146,123
b'1A',7.3715502,26
b'87',7.3715856,135
b'D1',7.3716207,209
b'A8',7.3716557,168
b'7E',7.3747531,126
b'1A',7.3749763,26
b'88',7.3750162,136
b'01',7.3750528,1
b'79',7.3750891,121
b'81',7.3751254,129
b'1A',7.3751612,26
b'98',7.375197,152
b'21',7.3752328,33
b'A9',7.3752687,169
b'83',7.3753069,131
b'19',7.3753427,25
b'98',7.3753786,152
b'51',7.375414,81
b'9B',7.3754497,155
b'88',7.3754851,136
b'17',7.3755302,23
b'E8',7.3755655,232
b'91',7.3756007,145
b'71',7.3756359,113
b'05',7.3756715,5
b'9E',7.3757067,158
b'50',7.3757416,80
b'44',7.3757768,68
b'E5',7.3788594,229
b'24',7.3791025,36
b'1D',7.3791441,29
b'5C',7.379182,92
b'38',7.3792186,56
b'D5',7.3792552,213
b'D3',7.3792927,211
b'6C',7.3793289,108
b'5E',7.3793645,94
b'34',7.3793999,52
b'B5',7.3794354,181
b'F3',7.3794709,243
b'1A',7.3795064,26
b'60',7.379542,96
b'2F',7.379577,47
b'A6',7.3796127,166
b'12',7.3796558,18
b'EA',7.3796912,234
b'62',7.3797263,98
b'2C',7.3797614,44
b'A6',7.3797965,166
b'42',7.379833,66
b'B9',7.3798687,185
b'6C',7.3799043,108
b'26',7.395773,38
b'96',7.3959528,150
b'E2',7.3959992,226
b'6A',7.396041,106
b'70',7.3960832,112
b'25',7.3961254,37
b'A7',7.3961673,167
b'22',7.3962084,34
b'5A',7.3962505,90
b'74',7.3962935,116
b'24',7.3963372,36
b'A7',7.3963791,167
b'52',7.3964208,82
b'4A',7.3964678,74
b'77',7.3965095,119
b'23',7.3965512,35
b'B7',7.396609,183
b'82',7.3966504,130
b'3A',7.3966927,58
b'7D',7.3967352,125
b'1F',7.3967778,31
b'A7',7.3968199,167
b'E1',7.3968648,225
b'EA',7.3969079,234
b'7F',7.3969475,127
b'1E',7.3970218,30
b'A8',7.3970618,168
b'01',7.3971043,1
b'DA',7.3971479,218
b'80',7.397188,128
b'1C',7.39723,28
b'98',7.3972716,152
b'01',7.3973312,1
b'B9',7.3973809,185
b'80',7.3974189,128
b'1A',7.3974592,26
b'88',7.3974991,136
b'01',7.3975398,1
b'98',7.3976589,152
b'83',7.397703,131
b'16',7.397752,22
b'78',7.3977925,120
b'31',7.3978332,49
b'47',7.397874,71
b'83',7.3979728,131
b'14',7.3980129,20
b'98',7.3980532,152
b'41',7.398103,65
b'4B',7.3981483,75
b'85',7.3981889,133
b'14',7.3982298,20
b'E8',7.3983008,232
b'71',7.3983449,113
b'51',7.398395,81
b'14',7.3984364,20
b'AC',7.398478,172
b'5A',7.398536,90
b'38',7.3986443,56
b'C5',7.3987184,197
b'C3',7.3987612,195
b'7C',7.3988021,124
b'5F',7.3988431,95
b'36',7.3988849,54
b'D6',7.3989271,214
b'13',7.3990093,19
b'5C',7.3990521,92
b'63',7.3990918,99
b'34',7.399131,52
b'C6',7.39917,198
b'43',7.3992148,67
b'2C',7.3992756,44
b'6D',7.3994076,109
b'2C',7.3994536,44
b'C6',7.3995254,198
b'E2',7.3995675,226
b'BC',7.3996169,188
b'6F',7.399665,111
b'29',7.3997044,41
b'B7',7.3997452,183
b'02',7.3997861,2
b'8A',7.3998293,138
b'70',7.3998712,112
b'22',7.3999443,34
b'A7',7.4000203,167
b'12',7.4000615,18
b'59',7.4001026,89
b'71',7.4001457,113
b'23',7.400188,35
b'87',7.4002332,135
b'12',7.4002795,18
b'28',7.4003281,40
b'76',7.4003816,118
b'1D',7.400452,29
b'87',7.4004993,135
b'71',7.4005478,113
b'D8',7.4006231,216
b'78',7.4006749,120
b'1C',7.4007305,28
b'87',7.4007943,135
b'A1',7.4008522,161
b'C8',7.4008998,200
b'7C',7.4009475,124
b'1C',7.4010312,28
b'97',7.4010773,151
b'D1',7.4011255,209
b'C9',7.4011774,201
b'7F',7.4012538,127
b'1C',7.4013137,28
b'98',7.4013715,152
b'01',7.4014273,1
b'C9',7.4014849,201
b'84',7.4015484,132
b'17',7.4016273,23
b'98',7.4016897,152
b'61',7.401747,97
b'99',7.4018014,153
b'87',7.4018558,135
b'18',7.4019488,24
b'98',7.4020152,152
b'71',7.4020729,113
b'89',7.4037268,137
