Amplitude,Time
376,2021-09-14 14:27:59.720556
361,2021-09-14 14:27:59.724557
994,2021-09-14 14:27:59.728558
997,2021-09-14 14:27:59.732558
996,2021-09-14 14:27:59.740560
821,2021-09-14 14:27:59.745565
518,2021-09-14 14:27:59.749565
431,2021-09-14 14:27:59.757567
390,2021-09-14 14:27:59.761566
370,2021-09-14 14:27:59.765567
364,2021-09-14 14:27:59.769568
997,2021-09-14 14:27:59.777578
997,2021-09-14 14:27:59.781638
996,2021-09-14 14:27:59.786573
684,2021-09-14 14:27:59.790574
485,2021-09-14 14:27:59.798576
414,2021-09-14 14:27:59.802577
382,2021-09-14 14:27:59.807582
371,2021-09-14 14:27:59.810579
357,2021-09-14 14:27:59.818583
997,2021-09-14 14:27:59.822584
997,2021-09-14 14:27:59.827584
996,2021-09-14 14:27:59.835587
601,2021-09-14 14:27:59.839587
457,2021-09-14 14:27:59.843587
402,2021-09-14 14:27:59.847589
381,2021-09-14 14:27:59.855590
363,2021-09-14 14:27:59.859590
969,2021-09-14 14:27:59.863627
996,2021-09-14 14:27:59.868595
996,2021-09-14 14:27:59.875651
908,2021-09-14 14:27:59.880597
540,2021-09-14 14:27:59.884598
435,2021-09-14 14:27:59.892600
397,2021-09-14 14:27:59.896601
372,2021-09-14 14:27:59.900601
363,2021-09-14 14:27:59.904646
996,2021-09-14 14:27:59.912660
996,2021-09-14 14:27:59.917608
997,2021-09-14 14:27:59.921603
737,2021-09-14 14:27:59.925602
496,2021-09-14 14:27:59.933622
423,2021-09-14 14:27:59.937605
385,2021-09-14 14:27:59.942608
371,2021-09-14 14:27:59.949635
361,2021-09-14 14:27:59.954608
997,2021-09-14 14:27:59.957611
997,2021-09-14 14:27:59.962620
996,2021-09-14 14:27:59.970610
632,2021-09-14 14:27:59.974622
469,2021-09-14 14:27:59.978608
406,2021-09-14 14:27:59.982609
382,2021-09-14 14:27:59.990622
367,2021-09-14 14:27:59.994610
355,2021-09-14 14:27:59.998608
996,2021-09-14 14:28:00.002610
997,2021-09-14 14:28:00.011635
996,2021-09-14 14:28:00.015617
565,2021-09-14 14:28:00.019617
442,2021-09-14 14:28:00.027619
399,2021-09-14 14:28:00.031618
377,2021-09-14 14:28:00.035621
361,2021-09-14 14:28:00.039619
995,2021-09-14 14:28:00.047622
996,2021-09-14 14:28:00.052626
997,2021-09-14 14:28:00.056627
798,2021-09-14 14:28:00.060628
512,2021-09-14 14:28:00.068629
428,2021-09-14 14:28:00.072629
390,2021-09-14 14:28:00.076631
368,2021-09-14 14:28:00.084633
364,2021-09-14 14:28:00.089635
996,2021-09-14 14:28:00.093636
998,2021-09-14 14:28:00.097637
997,2021-09-14 14:28:00.105638
667,2021-09-14 14:28:00.109639
479,2021-09-14 14:28:00.113640
413,2021-09-14 14:28:00.117641
380,2021-09-14 14:28:00.125641
370,2021-09-14 14:28:00.129645
358,2021-09-14 14:28:00.134646
997,2021-09-14 14:28:00.141649
997,2021-09-14 14:28:00.146649
996,2021-09-14 14:28:00.150650
588,2021-09-14 14:28:00.154650
453,2021-09-14 14:28:00.162653
399,2021-09-14 14:28:00.166653
381,2021-09-14 14:28:00.171657
364,2021-09-14 14:28:00.175658
990,2021-09-14 14:28:00.183660
997,2021-09-14 14:28:00.187660
997,2021-09-14 14:28:00.191661
867,2021-09-14 14:28:00.195661
531,2021-09-14 14:28:00.203663
431,2021-09-14 14:28:00.208666
396,2021-09-14 14:28:00.211665
372,2021-09-14 14:28:00.219666
361,2021-09-14 14:28:00.224670
996,2021-09-14 14:28:00.228671
996,2021-09-14 14:28:00.232670
996,2021-09-14 14:28:00.240672
711,2021-09-14 14:28:00.244672
488,2021-09-14 14:28:00.248673
420,2021-09-14 14:28:00.252675
384,2021-09-14 14:28:00.260676
369,2021-09-14 14:28:00.265680
362,2021-09-14 14:28:00.269681
997,2021-09-14 14:28:00.277683
998,2021-09-14 14:28:00.281682
998,2021-09-14 14:28:00.285684
613,2021-09-14 14:28:00.290687
464,2021-09-14 14:28:00.297685
404,2021-09-14 14:28:00.301685
380,2021-09-14 14:28:00.305689
368,2021-09-14 14:28:00.310690
355,2021-09-14 14:28:00.318691
997,2021-09-14 14:28:00.322692
997,2021-09-14 14:28:00.326692
964,2021-09-14 14:28:00.334695
553,2021-09-14 14:28:00.338696
439,2021-09-14 14:28:00.342697
396,2021-09-14 14:28:00.347700
377,2021-09-14 14:28:00.355702
360,2021-09-14 14:28:00.359704
996,2021-09-14 14:28:00.363704
997,2021-09-14 14:28:00.367704
997,2021-09-14 14:28:00.375707
767,2021-09-14 14:28:00.379706
505,2021-09-14 14:28:00.383707
423,2021-09-14 14:28:00.388711
390,2021-09-14 14:28:00.396713
368,2021-09-14 14:28:00.400713
363,2021-09-14 14:28:00.404714
997,2021-09-14 14:28:00.412715
995,2021-09-14 14:28:00.416716
997,2021-09-14 14:28:00.420718
649,2021-09-14 14:28:00.425721
473,2021-09-14 14:28:00.432719
412,2021-09-14 14:28:00.437723
379,2021-09-14 14:28:00.441723
370,2021-09-14 14:28:00.445725
359,2021-09-14 14:28:00.453726
996,2021-09-14 14:28:00.457729
997,2021-09-14 14:28:00.461728
997,2021-09-14 14:28:00.469729
575,2021-09-14 14:28:00.473730
450,2021-09-14 14:28:00.478733
398,2021-09-14 14:28:00.482731
379,2021-09-14 14:28:00.490733
364,2021-09-14 14:28:00.494735
993,2021-09-14 14:28:00.498735
997,2021-09-14 14:28:00.502736
996,2021-09-14 14:28:00.510754
835,2021-09-14 14:28:00.514754
524,2021-09-14 14:28:00.519753
428,2021-09-14 14:28:00.527742
394,2021-09-14 14:28:00.531766
373,2021-09-14 14:28:00.535743
360,2021-09-14 14:28:00.539745
997,2021-09-14 14:28:00.547747
997,2021-09-14 14:28:00.551749
997,2021-09-14 14:28:00.555748
693,2021-09-14 14:28:00.560751
483,2021-09-14 14:28:00.567752
418,2021-09-14 14:28:00.572762
385,2021-09-14 14:28:00.576751
367,2021-09-14 14:28:00.580757
362,2021-09-14 14:28:00.588769
996,2021-09-14 14:28:00.592772
997,2021-09-14 14:28:00.596753
997,2021-09-14 14:28:00.604754
602,2021-09-14 14:28:00.609758
460,2021-09-14 14:28:00.613758
404,2021-09-14 14:28:00.617759
377,2021-09-14 14:28:00.625761
368,2021-09-14 14:28:00.629761
658,2021-09-14 14:28:00.633762
998,2021-09-14 14:28:00.637762
997,2021-09-14 14:28:00.645765
926,2021-09-14 14:28:00.649765
546,2021-09-14 14:28:00.653766
438,2021-09-14 14:28:00.661769
393,2021-09-14 14:28:00.666771
377,2021-09-14 14:28:00.670771
361,2021-09-14 14:28:00.674774
995,2021-09-14 14:28:00.682775
996,2021-09-14 14:28:00.686777
997,2021-09-14 14:28:00.691780
747,2021-09-14 14:28:00.695780
500,2021-09-14 14:28:00.703781
420,2021-09-14 14:28:00.708784
390,2021-09-14 14:28:00.711783
368,2021-09-14 14:28:00.719786
361,2021-09-14 14:28:00.724787
996,2021-09-14 14:28:00.728789
997,2021-09-14 14:28:00.732789
996,2021-09-14 14:28:00.740799
637,2021-09-14 14:28:00.744792
468,2021-09-14 14:28:00.748792
411,2021-09-14 14:28:00.752793
379,2021-09-14 14:28:00.760794
368,2021-09-14 14:28:00.764813
360,2021-09-14 14:28:00.768797
997,2021-09-14 14:28:00.773798
996,2021-09-14 14:28:00.781800
997,2021-09-14 14:28:00.785802
565,2021-09-14 14:28:00.789803
448,2021-09-14 14:28:00.797803
397,2021-09-14 14:28:00.801805
378,2021-09-14 14:28:00.805805
365,2021-09-14 14:28:00.809806
995,2021-09-14 14:28:00.818812
997,2021-09-14 14:28:00.822811
997,2021-09-14 14:28:00.826813
806,2021-09-14 14:28:00.830813
518,2021-09-14 14:28:00.838815
426,2021-09-14 14:28:00.842815
392,2021-09-14 14:28:00.847819
373,2021-09-14 14:28:00.854817
359,2021-09-14 14:28:00.858819
997,2021-09-14 14:28:00.863822
997,2021-09-14 14:28:00.867823
997,2021-09-14 14:28:00.875823
676,2021-09-14 14:28:00.879826
479,2021-09-14 14:28:00.883825
415,2021-09-14 14:28:00.887826
385,2021-09-14 14:28:00.895829
366,2021-09-14 14:28:00.899828
362,2021-09-14 14:28:00.903829
997,2021-09-14 14:28:00.912834
996,2021-09-14 14:28:00.916835
996,2021-09-14 14:28:00.920835
590,2021-09-14 14:28:00.924836
455,2021-09-14 14:28:00.932837
404,2021-09-14 14:28:00.936838
375,2021-09-14 14:28:00.940840
368,2021-09-14 14:28:00.945843
987,2021-09-14 14:28:00.953844
996,2021-09-14 14:28:00.957847
997,2021-09-14 14:28:00.961845
878,2021-09-14 14:28:00.965846
534,2021-09-14 14:28:00.973848
435,2021-09-14 14:28:00.977849
391,2021-09-14 14:28:00.981848
377,2021-09-14 14:28:00.989850
361,2021-09-14 14:28:00.993851
997,2021-09-14 14:28:00.998855
997,2021-09-14 14:28:01.002856
997,2021-09-14 14:28:01.010856
721,2021-09-14 14:28:01.014859
494,2021-09-14 14:28:01.018859
416,2021-09-14 14:28:01.023862
389,2021-09-14 14:28:01.030861
369,2021-09-14 14:28:01.034862
359,2021-09-14 14:28:01.039867
996,2021-09-14 14:28:01.047868
997,2021-09-14 14:28:01.051868
996,2021-09-14 14:28:01.055870
622,2021-09-14 14:28:01.059868
462,2021-09-14 14:28:01.067875
409,2021-09-14 14:28:01.071872
379,2021-09-14 14:28:01.075873
365,2021-09-14 14:28:01.079873
360,2021-09-14 14:28:01.088877
997,2021-09-14 14:28:01.092879
997,2021-09-14 14:28:01.096880
994,2021-09-14 14:28:01.104879
554,2021-09-14 14:28:01.108880
444,2021-09-14 14:28:01.112881
396,2021-09-14 14:28:01.116880
374,2021-09-14 14:28:01.124880
365,2021-09-14 14:28:01.129883
995,2021-09-14 14:28:01.133881
996,2021-09-14 14:28:01.137881
996,2021-09-14 14:28:01.145883
779,2021-09-14 14:28:01.149882
511,2021-09-14 14:28:01.153882
423,2021-09-14 14:28:01.157896
388,2021-09-14 14:28:01.165884
373,2021-09-14 14:28:01.170897
357,2021-09-14 14:28:01.174888
996,2021-09-14 14:28:01.182908
996,2021-09-14 14:28:01.186893
996,2021-09-14 14:28:01.190892
659,2021-09-14 14:28:01.194894
474,2021-09-14 14:28:01.202909
410,2021-09-14 14:28:01.207895
384,2021-09-14 14:28:01.211897
364,2021-09-14 14:28:01.215898
360,2021-09-14 14:28:01.223899
997,2021-09-14 14:28:01.227901
997,2021-09-14 14:28:01.231900
996,2021-09-14 14:28:01.239904
579,2021-09-14 14:28:01.243903
450,2021-09-14 14:28:01.247904
402,2021-09-14 14:28:01.252908
374,2021-09-14 14:28:01.259909
366,2021-09-14 14:28:01.264911
992,2021-09-14 14:28:01.268911
996,2021-09-14 14:28:01.272911
996,2021-09-14 14:28:01.280914
847,2021-09-14 14:28:01.284918
526,2021-09-14 14:28:01.288914
432,2021-09-14 14:28:01.296918
389,2021-09-14 14:28:01.300919
374,2021-09-14 14:28:01.305921
361,2021-09-14 14:28:01.309922
996,2021-09-14 14:28:01.317924
997,2021-09-14 14:28:01.321924
996,2021-09-14 14:28:01.325926
701,2021-09-14 14:28:01.329926
489,2021-09-14 14:28:01.337928
413,2021-09-14 14:28:01.341930
387,2021-09-14 14:28:01.345930
368,2021-09-14 14:28:01.350932
356,2021-09-14 14:28:01.358934
997,2021-09-14 14:28:01.362935
997,2021-09-14 14:28:01.366935
996,2021-09-14 14:28:01.374938
609,2021-09-14 14:28:01.378938
457,2021-09-14 14:28:01.382939
406,2021-09-14 14:28:01.387942
379,2021-09-14 14:28:01.394942
362,2021-09-14 14:28:01.399944
359,2021-09-14 14:28:01.403945
997,2021-09-14 14:28:01.407955
996,2021-09-14 14:28:01.415948
942,2021-09-14 14:28:01.419949
545,2021-09-14 14:28:01.423951
441,2021-09-14 14:28:01.431951
395,2021-09-14 14:28:01.436955
372,2021-09-14 14:28:01.440956
365,2021-09-14 14:28:01.444955
997,2021-09-14 14:28:01.452957
996,2021-09-14 14:28:01.456974
997,2021-09-14 14:28:01.460957
758,2021-09-14 14:28:01.464959
505,2021-09-14 14:28:01.473965
422,2021-09-14 14:28:01.477965
386,2021-09-14 14:28:01.481965
372,2021-09-14 14:28:01.489968
358,2021-09-14 14:28:01.493967
997,2021-09-14 14:28:01.497969
996,2021-09-14 14:28:01.501969
997,2021-09-14 14:28:01.509971
643,2021-09-14 14:28:01.513973
470,2021-09-14 14:28:01.518975
407,2021-09-14 14:28:01.522976
384,2021-09-14 14:28:01.530977
364,2021-09-14 14:28:01.534978
358,2021-09-14 14:28:01.538980
997,2021-09-14 14:28:01.546981
996,2021-09-14 14:28:01.550981
997,2021-09-14 14:28:01.555986
567,2021-09-14 14:28:01.559986
444,2021-09-14 14:28:01.567987
401,2021-09-14 14:28:01.571987
373,2021-09-14 14:28:01.575989
364,2021-09-14 14:28:01.579989
994,2021-09-14 14:28:01.587990
997,2021-09-14 14:28:01.591993
997,2021-09-14 14:28:01.595994
812,2021-09-14 14:28:01.600995
516,2021-09-14 14:28:01.607997
430,2021-09-14 14:28:01.612999
388,2021-09-14 14:28:01.616999
372,2021-09-14 14:28:01.625001
362,2021-09-14 14:28:01.629000
997,2021-09-14 14:28:01.633002
996,2021-09-14 14:28:01.637004
997,2021-09-14 14:28:01.645005
678,2021-09-14 14:28:01.652009
483,2021-09-14 14:28:01.654009
411,2021-09-14 14:28:01.658010
384,2021-09-14 14:28:01.666011
368,2021-09-14 14:28:01.670011
355,2021-09-14 14:28:01.674012
997,2021-09-14 14:28:01.682014
996,2021-09-14 14:28:01.687018
997,2021-09-14 14:28:01.691019
594,2021-09-14 14:28:01.695019
452,2021-09-14 14:28:01.703020
403,2021-09-14 14:28:01.708023
379,2021-09-14 14:28:01.711023
361,2021-09-14 14:28:01.715022
985,2021-09-14 14:28:01.724026
996,2021-09-14 14:28:01.728028
996,2021-09-14 14:28:01.732029
884,2021-09-14 14:28:01.740031
533,2021-09-14 14:28:01.744032
435,2021-09-14 14:28:01.748030
394,2021-09-14 14:28:01.752030
370,2021-09-14 14:28:01.760029
364,2021-09-14 14:28:01.764029
996,2021-09-14 14:28:01.769034
997,2021-09-14 14:28:01.773032
996,2021-09-14 14:28:01.781040
725,2021-09-14 14:28:01.785047
495,2021-09-14 14:28:01.789040
419,2021-09-14 14:28:01.793035
383,2021-09-14 14:28:01.801043
371,2021-09-14 14:28:01.805029
358,2021-09-14 14:28:01.809032
996,2021-09-14 14:28:01.817032
996,2021-09-14 14:28:01.822036
996,2021-09-14 14:28:01.826037
624,2021-09-14 14:28:01.830038
465,2021-09-14 14:28:01.838038
403,2021-09-14 14:28:01.842041
382,2021-09-14 14:28:01.846040
364,2021-09-14 14:28:01.850041
356,2021-09-14 14:28:01.859046
997,2021-09-14 14:28:01.863045
997,2021-09-14 14:28:01.867048
994,2021-09-14 14:28:01.875049
557,2021-09-14 14:28:01.879050
439,2021-09-14 14:28:01.883050
399,2021-09-14 14:28:01.887052
373,2021-09-14 14:28:01.895054
361,2021-09-14 14:28:01.899053
996,2021-09-14 14:28:01.904056
997,2021-09-14 14:28:01.908058
998,2021-09-14 14:28:01.916061
786,2021-09-14 14:28:01.920060
508,2021-09-14 14:28:01.924061
427,2021-09-14 14:28:01.932063
387,2021-09-14 14:28:01.936063
369,2021-09-14 14:28:01.941067
361,2021-09-14 14:28:01.945068
996,2021-09-14 14:28:01.952066
996,2021-09-14 14:28:01.957069
996,2021-09-14 14:28:01.961070
660,2021-09-14 14:28:01.965071
478,2021-09-14 14:28:01.973072
410,2021-09-14 14:28:01.977073
381,2021-09-14 14:28:01.981075
369,2021-09-14 14:28:01.986077
355,2021-09-14 14:28:01.994080
996,2021-09-14 14:28:01.998080
997,2021-09-14 14:28:02.002080
996,2021-09-14 14:28:02.010083
582,2021-09-14 14:28:02.014084
449,2021-09-14 14:28:02.018083
400,2021-09-14 14:28:02.022085
378,2021-09-14 14:28:02.030086
361,2021-09-14 14:28:02.035089
993,2021-09-14 14:28:02.039090
997,2021-09-14 14:28:02.043091
997,2021-09-14 14:28:02.051093
853,2021-09-14 14:28:02.055093
526,2021-09-14 14:28:02.060099
430,2021-09-14 14:28:02.067096
393,2021-09-14 14:28:02.071096
368,2021-09-14 14:28:02.076101
362,2021-09-14 14:28:02.080102
996,2021-09-14 14:28:02.088103
998,2021-09-14 14:28:02.092104
996,2021-09-14 14:28:02.096104
708,2021-09-14 14:28:02.100105
488,2021-09-14 14:28:02.108108
417,2021-09-14 14:28:02.112108
380,2021-09-14 14:28:02.117112
368,2021-09-14 14:28:02.125112
356,2021-09-14 14:28:02.129114
996,2021-09-14 14:28:02.133114
997,2021-09-14 14:28:02.137114
996,2021-09-14 14:28:02.145116
610,2021-09-14 14:28:02.149118
460,2021-09-14 14:28:02.154119
398,2021-09-14 14:28:02.158122
377,2021-09-14 14:28:02.165177
360,2021-09-14 14:28:02.170123
349,2021-09-14 14:28:02.174126
996,2021-09-14 14:28:02.178124
996,2021-09-14 14:28:02.186126
952,2021-09-14 14:28:02.191130
547,2021-09-14 14:28:02.195131
432,2021-09-14 14:28:02.202132
391,2021-09-14 14:28:02.207133
367,2021-09-14 14:28:02.211135
352,2021-09-14 14:28:02.215134
995,2021-09-14 14:28:02.223136
997,2021-09-14 14:28:02.227138
997,2021-09-14 14:28:02.231138
766,2021-09-14 14:28:02.236142
498,2021-09-14 14:28:02.243198
417,2021-09-14 14:28:02.248143
378,2021-09-14 14:28:02.252145
357,2021-09-14 14:28:02.260144
351,2021-09-14 14:28:02.264145
996,2021-09-14 14:28:02.268147
996,2021-09-14 14:28:02.272147
997,2021-09-14 14:28:02.280176
645,2021-09-14 14:28:02.284152
466,2021-09-14 14:28:02.289153
398,2021-09-14 14:28:02.293155
366,2021-09-14 14:28:02.301155
354,2021-09-14 14:28:02.305156
340,2021-09-14 14:28:02.309157
997,2021-09-14 14:28:02.317159
997,2021-09-14 14:28:02.321183
996,2021-09-14 14:28:02.325163
567,2021-09-14 14:28:02.330163
435,2021-09-14 14:28:02.338162
381,2021-09-14 14:28:02.342163
361,2021-09-14 14:28:02.346165
342,2021-09-14 14:28:02.350161
993,2021-09-14 14:28:02.358163
997,2021-09-14 14:28:02.362165
996,2021-09-14 14:28:02.366161
828,2021-09-14 14:28:02.370163
510,2021-09-14 14:28:02.378165
410,2021-09-14 14:28:02.382166
373,2021-09-14 14:28:02.387173
346,2021-09-14 14:28:02.395167
337,2021-09-14 14:28:02.399172
996,2021-09-14 14:28:02.403162
997,2021-09-14 14:28:02.408168
996,2021-09-14 14:28:02.415164
687,2021-09-14 14:28:02.419164
468,2021-09-14 14:28:02.424169
396,2021-09-14 14:28:02.428170
356,2021-09-14 14:28:02.436172
341,2021-09-14 14:28:02.440172
330,2021-09-14 14:28:02.444173
996,2021-09-14 14:28:02.452175
996,2021-09-14 14:28:02.456175
997,2021-09-14 14:28:02.461179
590,2021-09-14 14:28:02.465180
438,2021-09-14 14:28:02.472178
374,2021-09-14 14:28:02.477182
349,2021-09-14 14:28:02.481181
333,2021-09-14 14:28:02.485182
960,2021-09-14 14:28:02.493191
997,2021-09-14 14:28:02.497184
996,2021-09-14 14:28:02.501186
910,2021-09-14 14:28:02.509189
527,2021-09-14 14:28:02.514191
408,2021-09-14 14:28:02.518193
363,2021-09-14 14:28:02.522194
339,2021-09-14 14:28:02.530194
321,2021-09-14 14:28:02.534195
996,2021-09-14 14:28:02.538196
995,2021-09-14 14:28:02.542196
997,2021-09-14 14:28:02.550197
738,2021-09-14 14:28:02.555202
475,2021-09-14 14:28:02.559203
390,2021-09-14 14:28:02.563203
351,2021-09-14 14:28:02.571205
327,2021-09-14 14:28:02.575207
320,2021-09-14 14:28:02.579206
997,2021-09-14 14:28:02.587208
997,2021-09-14 14:28:02.591211
996,2021-09-14 14:28:02.595209
622,2021-09-14 14:28:02.600212
442,2021-09-14 14:28:02.608215
373,2021-09-14 14:28:02.612215
337,2021-09-14 14:28:02.616217
325,2021-09-14 14:28:02.620217
310,2021-09-14 14:28:02.628275
997,2021-09-14 14:28:02.632276
996,2021-09-14 14:28:02.637224
996,2021-09-14 14:28:02.645224
547,2021-09-14 14:28:02.649224
414,2021-09-14 14:28:02.653226
355,2021-09-14 14:28:02.658228
334,2021-09-14 14:28:02.665228
315,2021-09-14 14:28:02.669249
994,2021-09-14 14:28:02.674231
997,2021-09-14 14:28:02.678231
996,2021-09-14 14:28:02.686231
796,2021-09-14 14:28:02.691241
491,2021-09-14 14:28:02.694234
387,2021-09-14 14:28:02.702236
350,2021-09-14 14:28:02.707239
322,2021-09-14 14:28:02.710238
310,2021-09-14 14:28:02.715241
997,2021-09-14 14:28:02.722296
996,2021-09-14 14:28:02.727242
996,2021-09-14 14:28:02.731243
662,2021-09-14 14:28:02.735243
447,2021-09-14 14:28:02.743246
375,2021-09-14 14:28:02.747247
335,2021-09-14 14:28:02.751246
316,2021-09-14 14:28:02.755250
307,2021-09-14 14:28:02.763306
997,2021-09-14 14:28:02.768254
997,2021-09-14 14:28:02.772254
997,2021-09-14 14:28:02.780256
569,2021-09-14 14:28:02.784256
420,2021-09-14 14:28:02.788258
356,2021-09-14 14:28:02.792261
327,2021-09-14 14:28:02.800288
313,2021-09-14 14:28:02.804316
989,2021-09-14 14:28:02.808262
997,2021-09-14 14:28:02.813265
998,2021-09-14 14:28:02.821267
865,2021-09-14 14:28:02.825267
508,2021-09-14 14:28:02.829267
391,2021-09-14 14:28:02.837269
344,2021-09-14 14:28:02.842273
321,2021-09-14 14:28:02.846275
301,2021-09-14 14:28:02.850274
996,2021-09-14 14:28:02.858286
996,2021-09-14 14:28:02.862276
997,2021-09-14 14:28:02.866277
712,2021-09-14 14:28:02.870278
460,2021-09-14 14:28:02.878280
373,2021-09-14 14:28:02.882281
335,2021-09-14 14:28:02.886285
308,2021-09-14 14:28:02.894282
301,2021-09-14 14:28:02.898283
997,2021-09-14 14:28:02.903287
997,2021-09-14 14:28:02.907289
996,2021-09-14 14:28:02.915290
604,2021-09-14 14:28:02.919290
426,2021-09-14 14:28:02.923291
358,2021-09-14 14:28:02.927291
320,2021-09-14 14:28:02.935292
307,2021-09-14 14:28:02.939292
294,2021-09-14 14:28:02.944294
997,2021-09-14 14:28:02.948292
997,2021-09-14 14:28:02.956311
982,2021-09-14 14:28:02.960304
529,2021-09-14 14:28:02.964292
400,2021-09-14 14:28:02.972298
340,2021-09-14 14:28:02.977296
317,2021-09-14 14:28:02.981303
299,2021-09-14 14:28:02.985293
996,2021-09-14 14:28:02.993294
996,2021-09-14 14:28:02.997299
997,2021-09-14 14:28:03.001296
769,2021-09-14 14:28:03.005297
477,2021-09-14 14:28:03.013319
372,2021-09-14 14:28:03.018301
333,2021-09-14 14:28:03.022301
306,2021-09-14 14:28:03.030306
290,2021-09-14 14:28:03.034305
996,2021-09-14 14:28:03.038305
996,2021-09-14 14:28:03.042306
997,2021-09-14 14:28:03.050308
643,2021-09-14 14:28:03.055311
433,2021-09-14 14:28:03.059312
359,2021-09-14 14:28:03.063312
320,2021-09-14 14:28:03.071313
297,2021-09-14 14:28:03.075315
290,2021-09-14 14:28:03.079316
996,2021-09-14 14:28:03.087317
997,2021-09-14 14:28:03.091319
997,2021-09-14 14:28:03.095319
553,2021-09-14 14:28:03.100322
404,2021-09-14 14:28:03.107324
341,2021-09-14 14:28:03.112323
308,2021-09-14 14:28:03.116325
294,2021-09-14 14:28:03.120325
994,2021-09-14 14:28:03.128329
997,2021-09-14 14:28:03.132328
997,2021-09-14 14:28:03.136342
836,2021-09-14 14:28:03.140330
492,2021-09-14 14:28:03.149332
377,2021-09-14 14:28:03.153332
325,2021-09-14 14:28:03.158337
303,2021-09-14 14:28:03.165335
284,2021-09-14 14:28:03.169336
996,2021-09-14 14:28:03.173336
997,2021-09-14 14:28:03.177338
996,2021-09-14 14:28:03.185339
686,2021-09-14 14:28:03.190342
445,2021-09-14 14:28:03.194343
355,2021-09-14 14:28:03.198343
317,2021-09-14 14:28:03.206345
291,2021-09-14 14:28:03.210347
280,2021-09-14 14:28:03.215348
997,2021-09-14 14:28:03.222348
996,2021-09-14 14:28:03.226350
